Starting at 2016-03-15 12:04:05.268408...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: 0.2	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.001	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:0 Checked:359 Candidates:9924  (AssReRouteOffice SendTransHigh)
Found:0 Checked:360 Candidates:9923  (AssReRouteOffice SuspendedItem)
Found:0 Checked:361 Candidates:9922  (AssReRouteOffice Vehicle)
Found:0 Checked:362 Candidates:9921  (AssReRouteOffice VehicleEdited)
Found:0 Checked:363 Candidates:9920  (AssReRouteQueue applyCreditSubmit)
Found:0 Checked:364 Candidates:9919  (AssReRouteQueue AssociatedToClaim)
Found:0 Checked:365 Candidates:9918  (AssReRouteQueue AssociatedToParty)
Found:0 Checked:366 Candidates:9917  (AssReRouteQueue AssReRouteQueue)
Found:0 Checked:367 Candidates:9916  (AssReRouteQueue AssRouteToOffice)
Found:0 Checked:368 Candidates:9915  (AssReRouteQueue AssToFileHandler)
Trimmed event_type with KL divergence: 0.13157431626
Found:0 Checked:369 Candidates:9914  (AssReRouteQueue AudatexReceipt)
Found:0 Checked:370 Candidates:9913  (AssReRouteQueue CATContact)
Found:0 Checked:371 Candidates:9912  (AssReRouteQueue ChangedDocType)
Found:0 Checked:372 Candidates:9911  (AssReRouteQueue ClaimActivityLog)
Trimmed event_type with KL divergence: 0.0230944601192
Found:0 Checked:373 Candidates:9910  (AssReRouteQueue ClaimClosed)
Found:0 Checked:374 Candidates:9909  (AssReRouteQueue ClaimEdited)
Found:0 Checked:375 Candidates:9908  (AssReRouteQueue ClaimReopened)
Found:0 Checked:376 Candidates:9907  (AssReRouteQueue ClaimReported)
Found:0 Checked:377 Candidates:9906  (AssReRouteQueue ClaimSecured)
Found:0 Checked:378 Candidates:9905  (AssReRouteQueue ClaimSetup)
Found:0 Checked:379 Candidates:9904  (AssReRouteQueue ClaimSummary)
Found:0 Checked:380 Candidates:9903  (AssReRouteQueue ClaimUnsecured)
Found:0 Checked:381 Candidates:9902  (AssReRouteQueue Contact)
Found:0 Checked:382 Candidates:9901  (AssReRouteQueue COPSCarAsgSentCRP)
Found:0 Checked:383 Candidates:9900  (AssReRouteQueue COPSCarAsgSentPDR)
Found:0 Checked:384 Candidates:9899  (AssReRouteQueue CorrAssignToHndler)
Found:0 Checked:385 Candidates:9898  (AssReRouteQueue Correspondencsent)
Found:0 Checked:386 Candidates:9897  (AssReRouteQueue Coverage)
Found:0 Checked:387 Candidates:9896  (AssReRouteQueue DocAddInProgress)
Found:0 Checked:388 Candidates:9895  (AssReRouteQueue DocumentAdded)
Found:0 Checked:389 Candidates:9894  (AssReRouteQueue DocumentFiled)
Found:0 Checked:390 Candidates:9893  (AssReRouteQueue EOBSent)
Found:0 Checked:391 Candidates:9892  (AssReRouteQueue EORSent)
Found:0 Checked:392 Candidates:9891  (AssReRouteQueue FYISent)
Found:0 Checked:393 Candidates:9890  (AssReRouteQueue grpPymtSubmit)
Found:0 Checked:394 Candidates:9889  (AssReRouteQueue Inbound)
Found:0 Checked:395 Candidates:9888  (AssReRouteQueue InitialContact)
Trimmed event_type with KL divergence: 0.131553046098
Found:0 Checked:396 Candidates:9887  (AssReRouteQueue IsoAutUpdRpt)
Found:0 Checked:397 Candidates:9886  (AssReRouteQueue IsoDataErrRpt)
Found:0 Checked:398 Candidates:9885  (AssReRouteQueue IsoMatchRpt)
Found:0 Checked:399 Candidates:9884  (AssReRouteQueue IsoNoMatchRpt)
Found:0 Checked:400 Candidates:9883  (AssReRouteQueue ItemCompleteDenial)
Found:0 Checked:401 Candidates:9882  (AssReRouteQueue ItmReAssToFHndler)
Found:0 Checked:402 Candidates:9881  (AssReRouteQueue LiabilityAnalysis)
Found:0 Checked:403 Candidates:9880  (AssReRouteQueue makePaymentSubmit)
Found:0 Checked:404 Candidates:9879  (AssReRouteQueue ManualDeny)
Found:0 Checked:405 Candidates:9878  (AssReRouteQueue ManualPayment)
Found:0 Checked:406 Candidates:9877  (AssReRouteQueue Medical)
Found:0 Checked:407 Candidates:9876  (AssReRouteQueue Medicare)
Found:0 Checked:408 Candidates:9875  (AssReRouteQueue MedicareNotify)
Found:0 Checked:409 Candidates:9874  (AssReRouteQueue MoveFromInvstigatn)
Found:0 Checked:410 Candidates:9873  (AssReRouteQueue MovetoParty)
Found:0 Checked:411 Candidates:9872  (AssReRouteQueue MultDocAddBegin)
Found:0 Checked:412 Candidates:9871  (AssReRouteQueue MultipleDocAdded)
Found:0 Checked:413 Candidates:9870  (AssReRouteQueue MutliEOBSent)
Found:0 Checked:414 Candidates:9869  (AssReRouteQueue Outbound)
Found:0 Checked:415 Candidates:9868  (AssReRouteQueue OwRetTLWComTtlLoss)
Found:0 Checked:416 Candidates:9867  (AssReRouteQueue PartyAdded)
Found:0 Checked:417 Candidates:9866  (AssReRouteQueue PartyEdited)
Found:0 Checked:418 Candidates:9865  (AssReRouteQueue PaymentBlockSet)
Found:0 Checked:419 Candidates:9864  (AssReRouteQueue PerilActivity)
Found:0 Checked:420 Candidates:9863  (AssReRouteQueue Perils/Reserves)
Found:0 Checked:421 Candidates:9862  (AssReRouteQueue ReasonforEscalation)
Found:0 Checked:422 Candidates:9861  (AssReRouteQueue ReceiptItem)
Found:0 Checked:423 Candidates:9860  (AssReRouteQueue recordManualPymt)
Found:0 Checked:424 Candidates:9859  (AssReRouteQueue RefAssign)
Found:0 Checked:425 Candidates:9858  (AssReRouteQueue RefCompPDVE)
Found:0 Checked:426 Candidates:9857  (AssReRouteQueue RefCompRCC)
Found:0 Checked:427 Candidates:9856  (AssReRouteQueue Referral)
Found:0 Checked:428 Candidates:9855  (AssReRouteQueue RefRemFromInbox)
Found:0 Checked:429 Candidates:9854  (AssReRouteQueue RefRespAuthority)
Found:0 Checked:430 Candidates:9853  (AssReRouteQueue RefRespCSLT)
Found:0 Checked:431 Candidates:9852  (AssReRouteQueue RefRespGeneral)
Found:0 Checked:432 Candidates:9851  (AssReRouteQueue RefRespPD)
Found:0 Checked:433 Candidates:9850  (AssReRouteQueue RefRespPDVE)
Found:0 Checked:434 Candidates:9849  (AssReRouteQueue RefRespPoliceFire)
Found:0 Checked:435 Candidates:9848  (AssReRouteQueue RefRespRCC)
Found:0 Checked:436 Candidates:9847  (AssReRouteQueue RefRespRental)
Found:0 Checked:437 Candidates:9846  (AssReRouteQueue RefRespSalvage)
Found:0 Checked:438 Candidates:9845  (AssReRouteQueue RefSentAuthority)
Found:0 Checked:439 Candidates:9844  (AssReRouteQueue RefSentCRD)
Found:0 Checked:440 Candidates:9843  (AssReRouteQueue RefSentCSLT)
Found:0 Checked:441 Candidates:9842  (AssReRouteQueue RefSentGeneral)
Found:0 Checked:442 Candidates:9841  (AssReRouteQueue RefSentPD)
Found:0 Checked:443 Candidates:9840  (AssReRouteQueue RefSentPDVE)
Found:0 Checked:444 Candidates:9839  (AssReRouteQueue RefSentPoliceFire)
Found:0 Checked:445 Candidates:9838  (AssReRouteQueue RefSentRCC)
Found:0 Checked:446 Candidates:9837  (AssReRouteQueue RefSentRental)
Found:0 Checked:447 Candidates:9836  (AssReRouteQueue RefSentSalvage)
Found:0 Checked:448 Candidates:9835  (AssReRouteQueue Rental)
Found:0 Checked:449 Candidates:9834  (AssReRouteQueue ReturnFrBillAudit)
Found:0 Checked:450 Candidates:9833  (AssReRouteQueue ReviewRemFromInbox)
Distribution for (AssReRouteQueue 1,3 ReviewRemFromInbox)
N_a: 26, N_ab: 14, Critical interval: ((1, 3)), P(success): 0.2126, p_value: 0.0003

Found:1 Checked:451 Candidates:9992  (AssReRouteQueue RouteToInbox)
Found:1 Checked:452 Candidates:9991  (AssReRouteQueue RouteToUnAssiMail)
Found:1 Checked:453 Candidates:9990  (AssReRouteQueue Salvage)
Found:1 Checked:454 Candidates:9989  (AssReRouteQueue SentToBillAudit)
Found:1 Checked:455 Candidates:9988  (AssReRouteQueue SetupEbillParty)
Found:1 Checked:456 Candidates:9987  (AssReRouteQueue SuspendedItem)
Found:1 Checked:457 Candidates:9986  (AssReRouteQueue Suspense)
Found:1 Checked:458 Candidates:9985  (AssReRouteQueue TLWCompleteReprble)
Found:1 Checked:459 Candidates:9984  (AssReRouteQueue TLWCompleteTtlLoss)
Found:1 Checked:460 Candidates:9983  (AssReRouteQueue TLWReopened)
Found:1 Checked:461 Candidates:9982  (AssReRouteQueue UnsuspendedItem)
Found:1 Checked:462 Candidates:9981  (AssReRouteQueue updtPymtVoid)
Found:1 Checked:463 Candidates:9980  (AssReRouteQueue Vehicle)
Found:1 Checked:464 Candidates:9979  (AssReRouteQueue VehicleEdited)
Found:1 Checked:465 Candidates:9978  (AssReRouteQueue VehSlvgLogCompltd)
Found:1 Checked:466 Candidates:9977  (AssReRouteQueue XPayAuthApprv)
Found:1 Checked:467 Candidates:9976  (AssReRouteQueue XPayAuthLimit)
Found:1 Checked:468 Candidates:9975  (AssRouteToOffice AllegedRemoved)
Found:1 Checked:469 Candidates:9974  (AssRouteToOffice applyCreditSubmit)
Found:1 Checked:470 Candidates:9973  (AssRouteToOffice AssociatedToClaim)
Found:1 Checked:471 Candidates:9972  (AssRouteToOffice AssociatedToParty)
Found:1 Checked:472 Candidates:9971  (AssRouteToOffice AssReRouteOffice)
Found:1 Checked:473 Candidates:9970  (AssRouteToOffice AssReRouteQueue)
Found:1 Checked:474 Candidates:9969  (AssRouteToOffice AssToFileHandler)
Trimmed event_type with KL divergence: 0.0162948870779
Found:1 Checked:475 Candidates:9968  (AssRouteToOffice AudatexReceipt)
Found:1 Checked:476 Candidates:9967  (AssRouteToOffice CATContact)
Found:1 Checked:477 Candidates:9966  (AssRouteToOffice ChangedDocType)
Found:1 Checked:478 Candidates:9965  (AssRouteToOffice ChangedfromParty)
Found:1 Checked:479 Candidates:9964  (AssRouteToOffice ChangedtoParty)
Found:1 Checked:480 Candidates:9963  (AssRouteToOffice ClaimActivityLog)
Trimmed event_type with KL divergence: 0.0408097463455
Found:1 Checked:481 Candidates:9962  (AssRouteToOffice ClaimClosed)
Found:1 Checked:482 Candidates:9961  (AssRouteToOffice ClaimEdited)
Trimmed event_type with KL divergence: 0.0629956517818
Found:1 Checked:483 Candidates:9960  (AssRouteToOffice ClaimReopened)
Found:1 Checked:484 Candidates:9959  (AssRouteToOffice ClaimReported)
Found:1 Checked:485 Candidates:9958  (AssRouteToOffice ClaimSecured)
Found:1 Checked:486 Candidates:9957  (AssRouteToOffice ClaimSentToLFS)
Found:1 Checked:487 Candidates:9956  (AssRouteToOffice ClaimSetup)
Found:1 Checked:488 Candidates:9955  (AssRouteToOffice ClaimSummary)
Found:1 Checked:489 Candidates:9954  (AssRouteToOffice ClaimUnsecured)
Found:1 Checked:490 Candidates:9953  (AssRouteToOffice CloseBlockRemoved)
Found:1 Checked:491 Candidates:9952  (AssRouteToOffice CloseBlockSet)
Found:1 Checked:492 Candidates:9951  (AssRouteToOffice Contact)
Found:1 Checked:493 Candidates:9950  (AssRouteToOffice COPSCarAsgSentCRP)
Found:1 Checked:494 Candidates:9949  (AssRouteToOffice COPSCarAsgSentPDR)
Found:1 Checked:495 Candidates:9948  (AssRouteToOffice CorrAssignToHndler)
Found:1 Checked:496 Candidates:9947  (AssRouteToOffice Correspondencsent)
Found:1 Checked:497 Candidates:9946  (AssRouteToOffice Coverage)
Found:1 Checked:498 Candidates:9945  (AssRouteToOffice DateOfLossChanged)
Found:1 Checked:499 Candidates:9944  (AssRouteToOffice DocAddInProgress)
Found:1 Checked:500 Candidates:9943  (AssRouteToOffice DocumentAdded)
Found:1 Checked:501 Candidates:9942  (AssRouteToOffice DocumentFiled)
Found:1 Checked:502 Candidates:9941  (AssRouteToOffice EOBSent)
Found:1 Checked:503 Candidates:9940  (AssRouteToOffice EORSent)
Found:1 Checked:504 Candidates:9939  (AssRouteToOffice FYISent)
Found:1 Checked:505 Candidates:9938  (AssRouteToOffice grpPymtSubmit)
Found:1 Checked:506 Candidates:9937  (AssRouteToOffice Inbound)
Found:1 Checked:507 Candidates:9936  (AssRouteToOffice InitialContact)
Trimmed event_type with KL divergence: 0.0279729346023
Found:1 Checked:508 Candidates:9935  (AssRouteToOffice IsoAutUpdRpt)
Found:1 Checked:509 Candidates:9934  (AssRouteToOffice IsoDataErrRpt)
Found:1 Checked:510 Candidates:9933  (AssRouteToOffice IsoMatchRpt)
Found:1 Checked:511 Candidates:9932  (AssRouteToOffice IsoNoMatchRpt)
Found:1 Checked:512 Candidates:9931  (AssRouteToOffice ItemCompleteDenial)
Found:1 Checked:513 Candidates:9930  (AssRouteToOffice ItmReAssToFHndler)
Found:1 Checked:514 Candidates:9929  (AssRouteToOffice LiabilityAnalysis)
Trimmed event_type with KL divergence: 0.0870493465739
Found:1 Checked:515 Candidates:9928  (AssRouteToOffice makePaymentSubmit)
Found:1 Checked:516 Candidates:9927  (AssRouteToOffice ManualDeny)
Found:1 Checked:517 Candidates:9926  (AssRouteToOffice ManualPayment)
Found:1 Checked:518 Candidates:9925  (AssRouteToOffice Medical)
Found:1 Checked:519 Candidates:9924  (AssRouteToOffice Medicare)
Found:1 Checked:520 Candidates:9923  (AssRouteToOffice MedicareNotify)
Found:1 Checked:521 Candidates:9922  (AssRouteToOffice MoveFromInvstigatn)
Found:1 Checked:522 Candidates:9921  (AssRouteToOffice MovefromParty)
Found:1 Checked:523 Candidates:9920  (AssRouteToOffice MovetoClaim)
Found:1 Checked:524 Candidates:9919  (AssRouteToOffice MovetoParty)
Found:1 Checked:525 Candidates:9918  (AssRouteToOffice MultDocAddBegin)
Found:1 Checked:526 Candidates:9917  (AssRouteToOffice MultipleDocAdded)
Found:1 Checked:527 Candidates:9916  (AssRouteToOffice MutliEOBSent)
Found:1 Checked:528 Candidates:9915  (AssRouteToOffice Outbound)
Trimmed event_type with KL divergence: 0.0458265923822
Found:1 Checked:529 Candidates:9914  (AssRouteToOffice PartyAdded)
Found:1 Checked:530 Candidates:9913  (AssRouteToOffice PartyEdited)
Found:1 Checked:531 Candidates:9912  (AssRouteToOffice PaymentBlockSet)
Found:1 Checked:532 Candidates:9911  (AssRouteToOffice PerilActivity)
Trimmed event_type with KL divergence: 0.0371949626098
Found:1 Checked:533 Candidates:9910  (AssRouteToOffice Perils/Reserves)
Found:1 Checked:534 Candidates:9909  (AssRouteToOffice PhvcNotice)
Found:1 Checked:535 Candidates:9908  (AssRouteToOffice PolicyNumberChange)
Found:1 Checked:536 Candidates:9907  (AssRouteToOffice RcvdTranscriptn)
Found:1 Checked:537 Candidates:9906  (AssRouteToOffice ReasonforEscalation)
Found:1 Checked:538 Candidates:9905  (AssRouteToOffice ReceiptItem)
Found:1 Checked:539 Candidates:9904  (AssRouteToOffice recordManualPymt)
Found:1 Checked:540 Candidates:9903  (AssRouteToOffice RefAssign)
Found:1 Checked:541 Candidates:9902  (AssRouteToOffice RefCompPDVE)
Found:1 Checked:542 Candidates:9901  (AssRouteToOffice RefCompRCC)
Found:1 Checked:543 Candidates:9900  (AssRouteToOffice Referral)
Found:1 Checked:544 Candidates:9899  (AssRouteToOffice RefRemFromInbox)
Found:1 Checked:545 Candidates:9898  (AssRouteToOffice RefRespAuthority)
Found:1 Checked:546 Candidates:9897  (AssRouteToOffice RefRespBTCD)
Found:1 Checked:547 Candidates:9896  (AssRouteToOffice RefRespCSLT)
Found:1 Checked:548 Candidates:9895  (AssRouteToOffice RefRespFS)
Found:1 Checked:549 Candidates:9894  (AssRouteToOffice RefRespGeneral)
Found:1 Checked:550 Candidates:9893  (AssRouteToOffice RefRespPD)
Found:1 Checked:551 Candidates:9892  (AssRouteToOffice RefRespPDVE)
Found:1 Checked:552 Candidates:9891  (AssRouteToOffice RefRespPoliceFire)
Found:1 Checked:553 Candidates:9890  (AssRouteToOffice RefRespRCC)
Found:1 Checked:554 Candidates:9889  (AssRouteToOffice RefRespRental)
Found:1 Checked:555 Candidates:9888  (AssRouteToOffice RefRespSalvage)
Found:1 Checked:556 Candidates:9887  (AssRouteToOffice RefSentAuthority)
Found:1 Checked:557 Candidates:9886  (AssRouteToOffice RefSentBTCD)
Found:1 Checked:558 Candidates:9885  (AssRouteToOffice RefSentCRD)
Found:1 Checked:559 Candidates:9884  (AssRouteToOffice RefSentCSLT)
Found:1 Checked:560 Candidates:9883  (AssRouteToOffice RefSentFS)
Found:1 Checked:561 Candidates:9882  (AssRouteToOffice RefSentGeneral)
Found:1 Checked:562 Candidates:9881  (AssRouteToOffice RefSentPD)
Found:1 Checked:563 Candidates:9880  (AssRouteToOffice RefSentPDVE)
Found:1 Checked:564 Candidates:9879  (AssRouteToOffice RefSentPoliceFire)
Found:1 Checked:565 Candidates:9878  (AssRouteToOffice RefSentRCC)
Found:1 Checked:566 Candidates:9877  (AssRouteToOffice RefSentRental)
Found:1 Checked:567 Candidates:9876  (AssRouteToOffice RefSentSalvage)
Found:1 Checked:568 Candidates:9875  (AssRouteToOffice Rental)
Found:1 Checked:569 Candidates:9874  (AssRouteToOffice ReturnFrBillAudit)
Found:1 Checked:570 Candidates:9873  (AssRouteToOffice ReviewRemFromInbox)
Trimmed event_type with KL divergence: 0.088984116533
Found:1 Checked:571 Candidates:9872  (AssRouteToOffice RiskReviewSent)
Found:1 Checked:572 Candidates:9871  (AssRouteToOffice RouteToInbox)
Found:1 Checked:573 Candidates:9870  (AssRouteToOffice RouteToUnAssiMail)
Found:1 Checked:574 Candidates:9869  (AssRouteToOffice Salvage)
Found:1 Checked:575 Candidates:9868  (AssRouteToOffice SendTransHigh)
Found:1 Checked:576 Candidates:9867  (AssRouteToOffice SentToBillAudit)
Found:1 Checked:577 Candidates:9866  (AssRouteToOffice SetupEbillParty)
Found:1 Checked:578 Candidates:9865  (AssRouteToOffice SuspendedItem)
Trimmed event_type with KL divergence: 0.0399697875483
Found:1 Checked:579 Candidates:9864  (AssRouteToOffice Suspense)
Trimmed event_type with KL divergence: 0.0530143468657
Found:1 Checked:580 Candidates:9863  (AssRouteToOffice TLWCompleteReprble)
Found:1 Checked:581 Candidates:9862  (AssRouteToOffice TLWCompleteTtlLoss)
Found:1 Checked:582 Candidates:9861  (AssRouteToOffice TLWReopened)
Found:1 Checked:583 Candidates:9860  (AssRouteToOffice UnsuspendedItem)
Found:1 Checked:584 Candidates:9859  (AssRouteToOffice updtPymtVoid)
Found:1 Checked:585 Candidates:9858  (AssRouteToOffice Vehicle)
Trimmed event_type with KL divergence: 0.0338156920391
Found:1 Checked:586 Candidates:9857  (AssRouteToOffice VehicleEdited)
Found:1 Checked:587 Candidates:9856  (AssRouteToOffice VehSlvgLogCompltd)
Found:1 Checked:588 Candidates:9855  (AssRouteToOffice XPayAuthApprv)
Found:1 Checked:589 Candidates:9854  (AssRouteToOffice XPayAuthLimit)
Found:1 Checked:590 Candidates:9853  (AssToFileHandler AllegedRemoved)
Found:1 Checked:591 Candidates:9852  (AssToFileHandler applyCreditSubmit)
Found:1 Checked:592 Candidates:9851  (AssToFileHandler AssociatedToClaim)
Found:1 Checked:593 Candidates:9850  (AssToFileHandler AssociatedToParty)
Found:1 Checked:594 Candidates:9849  (AssToFileHandler AssReRouteOffice)
Found:1 Checked:595 Candidates:9848  (AssToFileHandler AssReRouteQueue)
Found:1 Checked:596 Candidates:9847  (AssToFileHandler AssRouteToOffice)
Found:1 Checked:597 Candidates:9846  (AssToFileHandler AssToFileHandler)
Found:1 Checked:598 Candidates:9845  (AssToFileHandler AudatexReceipt)
Found:1 Checked:599 Candidates:9844  (AssToFileHandler CATContact)
Found:1 Checked:600 Candidates:9843  (AssToFileHandler ChangedDocType)
Found:1 Checked:601 Candidates:9842  (AssToFileHandler ChangedfromParty)
Found:1 Checked:602 Candidates:9841  (AssToFileHandler ChangedtoParty)
Found:1 Checked:603 Candidates:9840  (AssToFileHandler ClaimActivityLog)
Trimmed event_type with KL divergence: 0.0156285145812
Found:1 Checked:604 Candidates:9839  (AssToFileHandler ClaimClosed)
Found:1 Checked:605 Candidates:9838  (AssToFileHandler ClaimEdited)
Trimmed event_type with KL divergence: 0.030612237302
Found:1 Checked:606 Candidates:9837  (AssToFileHandler ClaimReopened)
Found:1 Checked:607 Candidates:9836  (AssToFileHandler ClaimReported)
Found:1 Checked:608 Candidates:9835  (AssToFileHandler ClaimSecured)
Found:1 Checked:609 Candidates:9834  (AssToFileHandler ClaimSentToLFS)
Found:1 Checked:610 Candidates:9833  (AssToFileHandler ClaimSetup)
Found:1 Checked:611 Candidates:9832  (AssToFileHandler ClaimSummary)
Found:1 Checked:612 Candidates:9831  (AssToFileHandler ClaimUnsecured)
Found:1 Checked:613 Candidates:9830  (AssToFileHandler CloseBlockRemoved)
Found:1 Checked:614 Candidates:9829  (AssToFileHandler CloseBlockSet)
Found:1 Checked:615 Candidates:9828  (AssToFileHandler Contact)
Found:1 Checked:616 Candidates:9827  (AssToFileHandler COPSCarAsgSentCRP)
Trimmed event_type with KL divergence: 0.0231571441337
Found:1 Checked:617 Candidates:9826  (AssToFileHandler COPSCarAsgSentPDR)
Found:1 Checked:618 Candidates:9825  (AssToFileHandler CorrAssignToHndler)
Found:1 Checked:619 Candidates:9824  (AssToFileHandler Correspondencsent)
Trimmed event_type with KL divergence: 0.0623281120217
Found:1 Checked:620 Candidates:9823  (AssToFileHandler Coverage)
Found:1 Checked:621 Candidates:9822  (AssToFileHandler DateOfLossChanged)
Found:1 Checked:622 Candidates:9821  (AssToFileHandler DocAddInProgress)
