Starting at 2016-04-06 23:35:45.603326...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: False	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.01	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:1 Checked:357 Candidates:10126  (AssReRouteOffice RouteToInbox)
Found:1 Checked:358 Candidates:10125  (AssReRouteOffice RouteToUnAssiMail)
Found:1 Checked:359 Candidates:10124  (AssReRouteOffice SendTransHigh)
Found:1 Checked:360 Candidates:10123  (AssReRouteOffice SuspendedItem)
Found:1 Checked:361 Candidates:10122  (AssReRouteOffice Vehicle)
Found:1 Checked:362 Candidates:10121  (AssReRouteOffice VehicleEdited)
Found:1 Checked:363 Candidates:10120  (AssReRouteQueue applyCreditSubmit)
Found:1 Checked:364 Candidates:10119  (AssReRouteQueue AssociatedToClaim)
Found:1 Checked:365 Candidates:10118  (AssReRouteQueue AssociatedToParty)
Found:1 Checked:366 Candidates:10117  (AssReRouteQueue AssReRouteQueue)
Found:1 Checked:367 Candidates:10116  (AssReRouteQueue AssRouteToOffice)
Found:1 Checked:368 Candidates:10115  (AssReRouteQueue AssToFileHandler)
Distribution for (AssReRouteQueue 0,4 AssToFileHandler)
N_a: 68, N_ab: 32, Critical interval: ((0, 4)), P(success): 0.3028, p_value: 0.0027

Found:2 Checked:369 Candidates:10306  (AssReRouteQueue AudatexReceipt)
Found:2 Checked:370 Candidates:10305  (AssReRouteQueue CATContact)
Found:2 Checked:371 Candidates:10304  (AssReRouteQueue ChangedDocType)
Found:2 Checked:372 Candidates:10303  (AssReRouteQueue ClaimActivityLog)
Distribution for (AssReRouteQueue 1,4 ClaimActivityLog)
N_a: 90, N_ab: 43, Critical interval: ((1, 4)), P(success): 0.3521, p_value: 0.0094

Found:3 Checked:373 Candidates:10510  (AssReRouteQueue ClaimClosed)
Found:3 Checked:374 Candidates:10509  (AssReRouteQueue ClaimEdited)
Distribution for (AssReRouteQueue 0,7 ClaimEdited)
N_a: 40, N_ab: 27, Critical interval: ((0, 7)), P(success): 0.4767, p_value: 0.0090

Found:4 Checked:375 Candidates:10668  (AssReRouteQueue ClaimReopened)
Found:4 Checked:376 Candidates:10667  (AssReRouteQueue ClaimReported)
Found:4 Checked:377 Candidates:10666  (AssReRouteQueue ClaimSecured)
Found:4 Checked:378 Candidates:10665  (AssReRouteQueue ClaimSetup)
Found:4 Checked:379 Candidates:10664  (AssReRouteQueue ClaimSummary)
Found:4 Checked:380 Candidates:10663  (AssReRouteQueue ClaimUnsecured)
Found:4 Checked:381 Candidates:10662  (AssReRouteQueue Contact)
Found:4 Checked:382 Candidates:10661  (AssReRouteQueue COPSCarAsgSentCRP)
Found:4 Checked:383 Candidates:10660  (AssReRouteQueue COPSCarAsgSentPDR)
Found:4 Checked:384 Candidates:10659  (AssReRouteQueue CorrAssignToHndler)
Found:4 Checked:385 Candidates:10658  (AssReRouteQueue Correspondencsent)
Found:4 Checked:386 Candidates:10657  (AssReRouteQueue Coverage)
Found:4 Checked:387 Candidates:10656  (AssReRouteQueue DocAddInProgress)
Found:4 Checked:388 Candidates:10655  (AssReRouteQueue DocumentAdded)
Found:4 Checked:389 Candidates:10654  (AssReRouteQueue DocumentFiled)
Found:4 Checked:390 Candidates:10653  (AssReRouteQueue EOBSent)
Found:4 Checked:391 Candidates:10652  (AssReRouteQueue EORSent)
Found:4 Checked:392 Candidates:10651  (AssReRouteQueue FYISent)
Found:4 Checked:393 Candidates:10650  (AssReRouteQueue grpPymtSubmit)
Found:4 Checked:394 Candidates:10649  (AssReRouteQueue Inbound)
Found:4 Checked:395 Candidates:10648  (AssReRouteQueue InitialContact)
Distribution for (AssReRouteQueue 0,7 InitialContact)
N_a: 46, N_ab: 32, Critical interval: ((0, 7)), P(success): 0.4898, p_value: 0.0038

Found:5 Checked:396 Candidates:10819  (AssReRouteQueue IsoAutUpdRpt)
Found:5 Checked:397 Candidates:10818  (AssReRouteQueue IsoDataErrRpt)
Found:5 Checked:398 Candidates:10817  (AssReRouteQueue IsoMatchRpt)
Found:5 Checked:399 Candidates:10816  (AssReRouteQueue IsoNoMatchRpt)
Found:5 Checked:400 Candidates:10815  (AssReRouteQueue ItemCompleteDenial)
Found:5 Checked:401 Candidates:10814  (AssReRouteQueue ItmReAssToFHndler)
Found:5 Checked:402 Candidates:10813  (AssReRouteQueue LiabilityAnalysis)
Found:5 Checked:403 Candidates:10812  (AssReRouteQueue makePaymentSubmit)
Found:5 Checked:404 Candidates:10811  (AssReRouteQueue ManualDeny)
Found:5 Checked:405 Candidates:10810  (AssReRouteQueue ManualPayment)
Found:5 Checked:406 Candidates:10809  (AssReRouteQueue Medical)
Found:5 Checked:407 Candidates:10808  (AssReRouteQueue Medicare)
Found:5 Checked:408 Candidates:10807  (AssReRouteQueue MedicareNotify)
Found:5 Checked:409 Candidates:10806  (AssReRouteQueue MoveFromInvstigatn)
Found:5 Checked:410 Candidates:10805  (AssReRouteQueue MovetoParty)
Found:5 Checked:411 Candidates:10804  (AssReRouteQueue MultDocAddBegin)
Found:5 Checked:412 Candidates:10803  (AssReRouteQueue MultipleDocAdded)
Found:5 Checked:413 Candidates:10802  (AssReRouteQueue MutliEOBSent)
Found:5 Checked:414 Candidates:10801  (AssReRouteQueue Outbound)
Found:5 Checked:415 Candidates:10800  (AssReRouteQueue OwRetTLWComTtlLoss)
Found:5 Checked:416 Candidates:10799  (AssReRouteQueue PartyAdded)
Found:5 Checked:417 Candidates:10798  (AssReRouteQueue PartyEdited)
Found:5 Checked:418 Candidates:10797  (AssReRouteQueue PaymentBlockSet)
Found:5 Checked:419 Candidates:10796  (AssReRouteQueue PerilActivity)
Distribution for (AssReRouteQueue 1,4 PerilActivity)
N_a: 51, N_ab: 23, Critical interval: ((1, 4)), P(success): 0.2728, p_value: 0.0048

Found:6 Checked:420 Candidates:10981  (AssReRouteQueue Perils/Reserves)
Found:6 Checked:421 Candidates:10980  (AssReRouteQueue ReasonforEscalation)
Found:6 Checked:422 Candidates:10979  (AssReRouteQueue ReceiptItem)
Found:6 Checked:423 Candidates:10978  (AssReRouteQueue recordManualPymt)
Found:6 Checked:424 Candidates:10977  (AssReRouteQueue RefAssign)
Found:6 Checked:425 Candidates:10976  (AssReRouteQueue RefCompPDVE)
Found:6 Checked:426 Candidates:10975  (AssReRouteQueue RefCompRCC)
Found:6 Checked:427 Candidates:10974  (AssReRouteQueue Referral)
Found:6 Checked:428 Candidates:10973  (AssReRouteQueue RefRemFromInbox)
Found:6 Checked:429 Candidates:10972  (AssReRouteQueue RefRespAuthority)
Found:6 Checked:430 Candidates:10971  (AssReRouteQueue RefRespCSLT)
Found:6 Checked:431 Candidates:10970  (AssReRouteQueue RefRespGeneral)
Found:6 Checked:432 Candidates:10969  (AssReRouteQueue RefRespPD)
Found:6 Checked:433 Candidates:10968  (AssReRouteQueue RefRespPDVE)
Found:6 Checked:434 Candidates:10967  (AssReRouteQueue RefRespPoliceFire)
Found:6 Checked:435 Candidates:10966  (AssReRouteQueue RefRespRCC)
Found:6 Checked:436 Candidates:10965  (AssReRouteQueue RefRespRental)
Found:6 Checked:437 Candidates:10964  (AssReRouteQueue RefRespSalvage)
Found:6 Checked:438 Candidates:10963  (AssReRouteQueue RefSentAuthority)
Found:6 Checked:439 Candidates:10962  (AssReRouteQueue RefSentCRD)
Found:6 Checked:440 Candidates:10961  (AssReRouteQueue RefSentCSLT)
Found:6 Checked:441 Candidates:10960  (AssReRouteQueue RefSentGeneral)
Found:6 Checked:442 Candidates:10959  (AssReRouteQueue RefSentPD)
Found:6 Checked:443 Candidates:10958  (AssReRouteQueue RefSentPDVE)
Found:6 Checked:444 Candidates:10957  (AssReRouteQueue RefSentPoliceFire)
Found:6 Checked:445 Candidates:10956  (AssReRouteQueue RefSentRCC)
Found:6 Checked:446 Candidates:10955  (AssReRouteQueue RefSentRental)
Found:6 Checked:447 Candidates:10954  (AssReRouteQueue RefSentSalvage)
Found:6 Checked:448 Candidates:10953  (AssReRouteQueue Rental)
Found:6 Checked:449 Candidates:10952  (AssReRouteQueue ReturnFrBillAudit)
Found:6 Checked:450 Candidates:10951  (AssReRouteQueue ReviewRemFromInbox)
Distribution for (AssReRouteQueue 0,4 ReviewRemFromInbox)
N_a: 26, N_ab: 15, Critical interval: ((0, 4)), P(success): 0.3271, p_value: 0.0076

Found:7 Checked:451 Candidates:11122  (AssReRouteQueue RouteToInbox)
Found:7 Checked:452 Candidates:11121  (AssReRouteQueue RouteToUnAssiMail)
Found:7 Checked:453 Candidates:11120  (AssReRouteQueue Salvage)
Found:7 Checked:454 Candidates:11119  (AssReRouteQueue SentToBillAudit)
Found:7 Checked:455 Candidates:11118  (AssReRouteQueue SetupEbillParty)
Found:7 Checked:456 Candidates:11117  (AssReRouteQueue SuspendedItem)
Distribution for (AssReRouteQueue 1,4 SuspendedItem)
N_a: 87, N_ab: 38, Critical interval: ((1, 4)), P(success): 0.2823, p_value: 0.0015

Found:8 Checked:457 Candidates:11334  (AssReRouteQueue Suspense)
Found:8 Checked:458 Candidates:11333  (AssReRouteQueue TLWCompleteReprble)
Found:8 Checked:459 Candidates:11332  (AssReRouteQueue TLWCompleteTtlLoss)
Found:8 Checked:460 Candidates:11331  (AssReRouteQueue TLWReopened)
Found:8 Checked:461 Candidates:11330  (AssReRouteQueue UnsuspendedItem)
Found:8 Checked:462 Candidates:11329  (AssReRouteQueue updtPymtVoid)
Found:8 Checked:463 Candidates:11328  (AssReRouteQueue Vehicle)
Found:8 Checked:464 Candidates:11327  (AssReRouteQueue VehicleEdited)
Found:8 Checked:465 Candidates:11326  (AssReRouteQueue VehSlvgLogCompltd)
Found:8 Checked:466 Candidates:11325  (AssReRouteQueue XPayAuthApprv)
Found:8 Checked:467 Candidates:11324  (AssReRouteQueue XPayAuthLimit)
Found:8 Checked:468 Candidates:11323  (AssRouteToOffice AllegedRemoved)
Found:8 Checked:469 Candidates:11322  (AssRouteToOffice applyCreditSubmit)
Found:8 Checked:470 Candidates:11321  (AssRouteToOffice AssociatedToClaim)
Found:8 Checked:471 Candidates:11320  (AssRouteToOffice AssociatedToParty)
Found:8 Checked:472 Candidates:11319  (AssRouteToOffice AssReRouteOffice)
Found:8 Checked:473 Candidates:11318  (AssRouteToOffice AssReRouteQueue)
Distribution for (AssRouteToOffice 1,3 AssReRouteQueue)
N_a: 21, N_ab: 12, Critical interval: ((1, 3)), P(success): 0.2837, p_value: 0.0054

Found:9 Checked:474 Candidates:11509  (AssRouteToOffice AssToFileHandler)
Distribution for (AssRouteToOffice 0,21 AssToFileHandler)
N_a: 104, N_ab: 104, Critical interval: ((0, 21)), P(success): 0.8583, p_value: 0.0000

Found:10 Checked:475 Candidates:11742  (AssRouteToOffice AudatexReceipt)
Found:10 Checked:476 Candidates:11741  (AssRouteToOffice CATContact)
Found:10 Checked:477 Candidates:11740  (AssRouteToOffice ChangedDocType)
Found:10 Checked:478 Candidates:11739  (AssRouteToOffice ChangedfromParty)
Found:10 Checked:479 Candidates:11738  (AssRouteToOffice ChangedtoParty)
Found:10 Checked:480 Candidates:11737  (AssRouteToOffice ClaimActivityLog)
Distribution for (AssRouteToOffice 0,23 ClaimActivityLog)
N_a: 86, N_ab: 86, Critical interval: ((0, 23)), P(success): 0.9236, p_value: 0.0011

Found:11 Checked:481 Candidates:11962  (AssRouteToOffice ClaimClosed)
Found:11 Checked:482 Candidates:11961  (AssRouteToOffice ClaimEdited)
Distribution for (AssRouteToOffice 0,23 ClaimEdited)
N_a: 79, N_ab: 79, Critical interval: ((0, 23)), P(success): 0.8824, p_value: 0.0001

Found:12 Checked:483 Candidates:12192  (AssRouteToOffice ClaimReopened)
Found:12 Checked:484 Candidates:12191  (AssRouteToOffice ClaimReported)
Found:12 Checked:485 Candidates:12190  (AssRouteToOffice ClaimSecured)
Found:12 Checked:486 Candidates:12189  (AssRouteToOffice ClaimSentToLFS)
Found:12 Checked:487 Candidates:12188  (AssRouteToOffice ClaimSetup)
Found:12 Checked:488 Candidates:12187  (AssRouteToOffice ClaimSummary)
Found:12 Checked:489 Candidates:12186  (AssRouteToOffice ClaimUnsecured)
Found:12 Checked:490 Candidates:12185  (AssRouteToOffice CloseBlockRemoved)
Found:12 Checked:491 Candidates:12184  (AssRouteToOffice CloseBlockSet)
Found:12 Checked:492 Candidates:12183  (AssRouteToOffice Contact)
Found:12 Checked:493 Candidates:12182  (AssRouteToOffice COPSCarAsgSentCRP)
Distribution for (AssRouteToOffice 0,23 COPSCarAsgSentCRP)
N_a: 44, N_ab: 44, Critical interval: ((0, 23)), P(success): 0.8761, p_value: 0.0030

Found:13 Checked:494 Candidates:12395  (AssRouteToOffice COPSCarAsgSentPDR)
Found:13 Checked:495 Candidates:12394  (AssRouteToOffice CorrAssignToHndler)
Found:13 Checked:496 Candidates:12393  (AssRouteToOffice Correspondencsent)
Found:13 Checked:497 Candidates:12392  (AssRouteToOffice Coverage)
Found:13 Checked:498 Candidates:12391  (AssRouteToOffice DateOfLossChanged)
Found:13 Checked:499 Candidates:12390  (AssRouteToOffice DocAddInProgress)
Found:13 Checked:500 Candidates:12389  (AssRouteToOffice DocumentAdded)
Found:13 Checked:501 Candidates:12388  (AssRouteToOffice DocumentFiled)
Found:13 Checked:502 Candidates:12387  (AssRouteToOffice EOBSent)
Found:13 Checked:503 Candidates:12386  (AssRouteToOffice EORSent)
Found:13 Checked:504 Candidates:12385  (AssRouteToOffice FYISent)
Found:13 Checked:505 Candidates:12384  (AssRouteToOffice grpPymtSubmit)
Found:13 Checked:506 Candidates:12383  (AssRouteToOffice Inbound)
Found:13 Checked:507 Candidates:12382  (AssRouteToOffice InitialContact)
Distribution for (AssRouteToOffice 0,23 InitialContact)
N_a: 88, N_ab: 88, Critical interval: ((0, 23)), P(success): 0.8887, p_value: 0.0000

Found:14 Checked:508 Candidates:12615  (AssRouteToOffice IsoAutUpdRpt)
Found:14 Checked:509 Candidates:12614  (AssRouteToOffice IsoDataErrRpt)
Found:14 Checked:510 Candidates:12613  (AssRouteToOffice IsoMatchRpt)
Found:14 Checked:511 Candidates:12612  (AssRouteToOffice IsoNoMatchRpt)
Found:14 Checked:512 Candidates:12611  (AssRouteToOffice ItemCompleteDenial)
Found:14 Checked:513 Candidates:12610  (AssRouteToOffice ItmReAssToFHndler)
Found:14 Checked:514 Candidates:12609  (AssRouteToOffice LiabilityAnalysis)
Distribution for (AssRouteToOffice 0,23 LiabilityAnalysis)
N_a: 44, N_ab: 44, Critical interval: ((0, 23)), P(success): 0.8780, p_value: 0.0033

Found:15 Checked:515 Candidates:12808  (AssRouteToOffice makePaymentSubmit)
Found:15 Checked:516 Candidates:12807  (AssRouteToOffice ManualDeny)
Found:15 Checked:517 Candidates:12806  (AssRouteToOffice ManualPayment)
Found:15 Checked:518 Candidates:12805  (AssRouteToOffice Medical)
Found:15 Checked:519 Candidates:12804  (AssRouteToOffice Medicare)
Found:15 Checked:520 Candidates:12803  (AssRouteToOffice MedicareNotify)
Found:15 Checked:521 Candidates:12802  (AssRouteToOffice MoveFromInvstigatn)
Found:15 Checked:522 Candidates:12801  (AssRouteToOffice MovefromParty)
Found:15 Checked:523 Candidates:12800  (AssRouteToOffice MovetoClaim)
Found:15 Checked:524 Candidates:12799  (AssRouteToOffice MovetoParty)
Found:15 Checked:525 Candidates:12798  (AssRouteToOffice MultDocAddBegin)
Found:15 Checked:526 Candidates:12797  (AssRouteToOffice MultipleDocAdded)
Found:15 Checked:527 Candidates:12796  (AssRouteToOffice MutliEOBSent)
Found:15 Checked:528 Candidates:12795  (AssRouteToOffice Outbound)
Distribution for (AssRouteToOffice 0,23 Outbound)
N_a: 68, N_ab: 68, Critical interval: ((0, 23)), P(success): 0.8884, p_value: 0.0003

Found:16 Checked:529 Candidates:12976  (AssRouteToOffice PartyAdded)
Found:16 Checked:530 Candidates:12975  (AssRouteToOffice PartyEdited)
Distribution for (AssRouteToOffice 0,23 PartyEdited)
N_a: 50, N_ab: 50, Critical interval: ((0, 23)), P(success): 0.9048, p_value: 0.0067

Found:17 Checked:531 Candidates:13196  (AssRouteToOffice PaymentBlockSet)
Found:17 Checked:532 Candidates:13195  (AssRouteToOffice PerilActivity)
Distribution for (AssRouteToOffice 0,23 PerilActivity)
N_a: 60, N_ab: 60, Critical interval: ((0, 23)), P(success): 0.8881, p_value: 0.0008

Found:18 Checked:533 Candidates:13426  (AssRouteToOffice Perils/Reserves)
Found:18 Checked:534 Candidates:13425  (AssRouteToOffice PhvcNotice)
Found:18 Checked:535 Candidates:13424  (AssRouteToOffice PolicyNumberChange)
Found:18 Checked:536 Candidates:13423  (AssRouteToOffice RcvdTranscriptn)
Found:18 Checked:537 Candidates:13422  (AssRouteToOffice ReasonforEscalation)
Found:18 Checked:538 Candidates:13421  (AssRouteToOffice ReceiptItem)
Found:18 Checked:539 Candidates:13420  (AssRouteToOffice recordManualPymt)
Found:18 Checked:540 Candidates:13419  (AssRouteToOffice RefAssign)
Found:18 Checked:541 Candidates:13418  (AssRouteToOffice RefCompPDVE)
Found:18 Checked:542 Candidates:13417  (AssRouteToOffice RefCompRCC)
Found:18 Checked:543 Candidates:13416  (AssRouteToOffice Referral)
Found:18 Checked:544 Candidates:13415  (AssRouteToOffice RefRemFromInbox)
Found:18 Checked:545 Candidates:13414  (AssRouteToOffice RefRespAuthority)
Found:18 Checked:546 Candidates:13413  (AssRouteToOffice RefRespBTCD)
Found:18 Checked:547 Candidates:13412  (AssRouteToOffice RefRespCSLT)
Found:18 Checked:548 Candidates:13411  (AssRouteToOffice RefRespFS)
Found:18 Checked:549 Candidates:13410  (AssRouteToOffice RefRespGeneral)
Found:18 Checked:550 Candidates:13409  (AssRouteToOffice RefRespPD)
Found:18 Checked:551 Candidates:13408  (AssRouteToOffice RefRespPDVE)
Found:18 Checked:552 Candidates:13407  (AssRouteToOffice RefRespPoliceFire)
Found:18 Checked:553 Candidates:13406  (AssRouteToOffice RefRespRCC)
Found:18 Checked:554 Candidates:13405  (AssRouteToOffice RefRespRental)
Found:18 Checked:555 Candidates:13404  (AssRouteToOffice RefRespSalvage)
Found:18 Checked:556 Candidates:13403  (AssRouteToOffice RefSentAuthority)
Found:18 Checked:557 Candidates:13402  (AssRouteToOffice RefSentBTCD)
Found:18 Checked:558 Candidates:13401  (AssRouteToOffice RefSentCRD)
Found:18 Checked:559 Candidates:13400  (AssRouteToOffice RefSentCSLT)
Found:18 Checked:560 Candidates:13399  (AssRouteToOffice RefSentFS)
Found:18 Checked:561 Candidates:13398  (AssRouteToOffice RefSentGeneral)
Found:18 Checked:562 Candidates:13397  (AssRouteToOffice RefSentPD)
Found:18 Checked:563 Candidates:13396  (AssRouteToOffice RefSentPDVE)
Found:18 Checked:564 Candidates:13395  (AssRouteToOffice RefSentPoliceFire)
Found:18 Checked:565 Candidates:13394  (AssRouteToOffice RefSentRCC)
Found:18 Checked:566 Candidates:13393  (AssRouteToOffice RefSentRental)
Found:18 Checked:567 Candidates:13392  (AssRouteToOffice RefSentSalvage)
Found:18 Checked:568 Candidates:13391  (AssRouteToOffice Rental)
Found:18 Checked:569 Candidates:13390  (AssRouteToOffice ReturnFrBillAudit)
Found:18 Checked:570 Candidates:13389  (AssRouteToOffice ReviewRemFromInbox)
Distribution for (AssRouteToOffice 0,22 ReviewRemFromInbox)
N_a: 43, N_ab: 43, Critical interval: ((0, 22)), P(success): 0.8669, p_value: 0.0022

Found:19 Checked:571 Candidates:13604  (AssRouteToOffice RiskReviewSent)
Found:19 Checked:572 Candidates:13603  (AssRouteToOffice RouteToInbox)
Found:19 Checked:573 Candidates:13602  (AssRouteToOffice RouteToUnAssiMail)
Found:19 Checked:574 Candidates:13601  (AssRouteToOffice Salvage)
Found:19 Checked:575 Candidates:13600  (AssRouteToOffice SendTransHigh)
Found:19 Checked:576 Candidates:13599  (AssRouteToOffice SentToBillAudit)
Found:19 Checked:577 Candidates:13598  (AssRouteToOffice SetupEbillParty)
Found:19 Checked:578 Candidates:13597  (AssRouteToOffice SuspendedItem)
Distribution for (AssRouteToOffice 0,23 SuspendedItem)
N_a: 122, N_ab: 122, Critical interval: ((0, 23)), P(success): 0.8879, p_value: 0.0000

Found:20 Checked:579 Candidates:13844  (AssRouteToOffice Suspense)
Distribution for (AssRouteToOffice 0,23 Suspense)
N_a: 96, N_ab: 96, Critical interval: ((0, 23)), P(success): 0.8854, p_value: 0.0000

Found:21 Checked:580 Candidates:14091  (AssRouteToOffice TLWCompleteReprble)
Found:21 Checked:581 Candidates:14090  (AssRouteToOffice TLWCompleteTtlLoss)
Found:21 Checked:582 Candidates:14089  (AssRouteToOffice TLWReopened)
Found:21 Checked:583 Candidates:14088  (AssRouteToOffice UnsuspendedItem)
Distribution for (AssRouteToOffice 12,18 UnsuspendedItem)
N_a: 15, N_ab: 12, Critical interval: ((12, 18)), P(success): 0.4561, p_value: 0.0072

Found:22 Checked:584 Candidates:14263  (AssRouteToOffice updtPymtVoid)
Found:22 Checked:585 Candidates:14262  (AssRouteToOffice Vehicle)
Distribution for (AssRouteToOffice 0,23 Vehicle)
N_a: 97, N_ab: 97, Critical interval: ((0, 23)), P(success): 0.9334, p_value: 0.0013

Found:23 Checked:586 Candidates:14503  (AssRouteToOffice VehicleEdited)
Found:23 Checked:587 Candidates:14502  (AssRouteToOffice VehSlvgLogCompltd)
